Customer ID,Full Name,Gender,Age,State,Job Classification,Date Joined,Balance,marital,Education,Houseloan,Otherloan,Contact,Poutcome,Loan default,Customer ID
3323,Mable  Lindsey,Female,32,California,Other,24.Nov.2017,"$92,953.12 ",Single,Secondary,Yes,No,Unknown,Unknown,No,A03323
3324,Della  Jensen,Female,35,California,Other,24.Nov.2017,"$42,664.70 ",Married,Tertiary,No,No,Cellular,Unknown,No,A03324
3325,Della  Jensen,Female,35,California,Blue Collar,24.Nov.2017,"$65,422.16 ",Single,Tertiary,No,No,Unknown,Unknown,No,A03325
3326,Trevor  Jones,Female,35,California,Other,24.Nov.2017,"$45,011.48 ",Single,Secondary,Yes,No,Unknown,Unknown,No,A03326
3327,Robert  Munoz,Female,36,California,White Collar,24.Nov.2017,"$41,981.13 ",Married,Primary,No,No,Unknown,Unknown,No,A03327
3328,Shari  Silva,Male,50,California,White Collar,24.Nov.2017,"$26,050.54 ",Married,Primary,Yes,No,Cellular,Unknown,No,A03328
3329,Salvador  Bass,Female,32,California,White Collar,24.Nov.2017,"$102,346.57 ",Single,Tertiary,Yes,No,Cellular,Unknown,No,A03329
3330,Donna  Reid,Female,40,California,Other,24.Nov.2017,"$79,059.39 ",divorced,Tertiary,Yes,Yes,Cellular,Unknown,No,A03330
3331,Johanna  Boone,Male,44,California,Other,24.Nov.2017,"$38,459.33 ",Married,Secondary,No,Yes,Cellular,Unknown,No,A03331
3332,Lula  Daniels,Male,21,California,White Collar,24.Nov.2017,"$131,562.24 ",Married,Unknown,Yes,No,Cellular,Success,Yes,A03332
3333,Sonya  Mullins,Male,37,California,Blue Collar,24.Nov.2017,"$186,884.67 ",Married,Tertiary,Yes,No,Cellular,Failure,No,A03333
3334,Fernando  Rowe,Male,39,California,White Collar,24.Nov.2017,"$82,306.52 ",Married,Secondary,Yes,No,Telephone,Unknown,Yes,A03334
3335,Isabel  Cross,Female,30,California,White Collar,24.Nov.2017,"$64,991.10 ",divorced,Primary,No,No,Cellular,Unknown,No,A03335
3336,Joey  Wong,Male,53,California,Other,24.Nov.2017,"$55,857.07 ",Married,Secondary,Yes,No,Cellular,Failure,No,A03336
3337,Drew  Rogers,Female,48,California,Other,24.Nov.2017,"$52,522.34 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A03337
3338,Sonya  Mullins,Male,60,California,Blue Collar,24.Nov.2017,"$78,718.73 ",Married,Primary,Yes,No,Unknown,Unknown,No,A03338
3339,Ivan  Adkins,Male,55,California,Other,24.Nov.2017,"$35,865.64 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A03339
3340,Joey  Wong,Male,59,California,Blue Collar,24.Nov.2017,"$95,835.28 ",divorced,Secondary,No,Yes,Unknown,Unknown,No,A03340
3341,Bobbie  Ryan,Male,46,California,Blue Collar,24.Nov.2017,"$148,351.10 ",Married,Primary,No,No,Unknown,Unknown,No,A03341
3342,Lorraine  Gibson,Female,28,California,White Collar,24.Nov.2017,"$45,321.27 ",Married,Secondary,No,No,Cellular,Unknown,Yes,A03342
3343,Beth  Tucker,Female,35,California,White Collar,24.Nov.2017,"$5,987.13 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A03343
3344,Mable  Lindsey,Female,35,California,White Collar,24.Nov.2017,"$58,775.07 ",Married,Secondary,Yes,Yes,Cellular,Failure,No,A03344
3345,Trevor  Jones,Male,38,California,White Collar,25.Nov.2017,"$45,120.12 ",Single,Primary,No,No,Cellular,Unknown,No,A03345
3346,Brooke  Horton,Female,37,California,White Collar,25.Nov.2017,"$76,559.28 ",divorced,Secondary,Yes,No,Unknown,Unknown,No,A03346
3347,Nellie  Joseph,Male,24,California,White Collar,25.Nov.2017,"$3,150.03 ",Married,Secondary,Yes,No,Cellular,Failure,No,A03347
3348,Tracy  Reed,Male,40,California,White Collar,25.Nov.2017,"$99,870.54 ",Married,Tertiary,Yes,No,Cellular,Unknown,No,A03348
3349,Edwin  Malone,Female,41,California,Blue Collar,25.Nov.2017,"$79,091.04 ",Single,Secondary,No,No,Cellular,Unknown,No,A03349
3350,Lula  Daniels,Male,34,California,Blue Collar,25.Nov.2017,"$71,622.57 ",Married,Tertiary,No,No,Cellular,Unknown,No,A03350
3351,Ernest  Davis,Female,54,California,White Collar,25.Nov.2017,"$32,764.22 ",Married,Secondary,Yes,No,Cellular,Failure,No,A03351
3352,Ernest  Davis,Male,43,California,Blue Collar,25.Nov.2017,"$49,602.49 ",Married,Secondary,Yes,Yes,Cellular,Unknown,No,A03352
3353,Cindy  Becker,Male,55,California,Blue Collar,25.Nov.2017,"$89,486.70 ",Married,Tertiary,Yes,No,Cellular,Unknown,No,A03353
3354,Austin  Reynolds,Male,48,California,Blue Collar,25.Nov.2017,"$41,966.49 ",divorced,Tertiary,Yes,No,Cellular,Unknown,No,A03354
3355,Bobbie  Ryan,Female,47,California,White Collar,25.Nov.2017,"$5,947.73 ",Married,Secondary,No,No,Cellular,Unknown,No,A03355
3356,Elaine  Ellis,Male,42,California,White Collar,25.Nov.2017,"$65,696.22 ",Married,Primary,Yes,No,Unknown,Unknown,No,A03356
3357,Max  Rodgers,Male,36,California,Blue Collar,25.Nov.2017,"$133,919.82 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A03357
3358,Don  Gonzales,Female,36,California,White Collar,26.Nov.2017,"$13,963.45 ",Married,Primary,Yes,No,Unknown,Unknown,No,A03358
3359,Christy  Olson,Female,22,California,Blue Collar,26.Nov.2017,"$130,596.88 ",Married,Tertiary,No,No,Cellular,Unknown,No,A03359
3360,Felicia  Jennings,Male,32,California,White Collar,26.Nov.2017,"$29,559.88 ",Single,Secondary,No,Yes,Unknown,Unknown,No,A03360
3361,Woodrow  Colon,Male,34,California,White Collar,26.Nov.2017,"$5,545.99 ",Married,Primary,No,No,Telephone,Unknown,Yes,A03361
3362,Sandra  Floyd,Female,45,California,Other,26.Nov.2017,"$54,167.18 ",Married,Primary,Yes,No,Cellular,Unknown,No,A03362
3363,Ivan  Adkins,Female,42,California,White Collar,26.Nov.2017,"$43,474.81 ",Single,Secondary,No,No,Unknown,Unknown,No,A03363
3364,Drew  Rogers,Male,35,California,Blue Collar,26.Nov.2017,"$55,709.46 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A03364
3365,Elaine  Ellis,Female,29,California,Other,26.Nov.2017,"$44,259.01 ",divorced,Secondary,No,Yes,Unknown,Unknown,No,A03365
3366,Shari  Silva,Male,44,California,Other,26.Nov.2017,"$42,505.87 ",Married,Secondary,Yes,No,Cellular,Failure,No,A03366
3367,Rachel  Gomez,Male,47,California,Blue Collar,26.Nov.2017,"$32,440.37 ",Married,Primary,No,No,Cellular,Unknown,No,A03367
3368,Salvador  Bass,Male,28,California,Blue Collar,26.Nov.2017,"$7,194.01 ",Married,Secondary,No,No,Cellular,Unknown,Yes,A03368
3369,Robert  Munoz,Female,41,California,White Collar,26.Nov.2017,"$81,636.07 ",divorced,Secondary,No,No,Cellular,Failure,No,A03369
3370,Edwin  Malone,Female,20,California,Other,26.Nov.2017,"$123,280.52 ",divorced,Secondary,Yes,No,Unknown,Unknown,No,A03370
3371,Elbert  Klein,Female,39,California,White Collar,27.Nov.2017,"$66,576.21 ",Single,Tertiary,No,No,Cellular,Success,No,A03371
3372,Ben  Perez,Female,42,California,White Collar,27.Nov.2017,"$127,902.12 ",Married,Tertiary,Yes,No,Cellular,Failure,No,A03372
3373,Guillermo  Potter,Female,41,California,White Collar,27.Nov.2017,"$6,681.15 ",Single,Tertiary,Yes,Yes,Unknown,Unknown,No,A03373
3374,Salvador  Bass,Male,42,California,Blue Collar,27.Nov.2017,"$88,297.91 ",Single,Tertiary,No,No,Cellular,Unknown,No,A03374
3375,Trevor  Jones,Female,28,California,White Collar,27.Nov.2017,"$42,986.73 ",Married,Secondary,Yes,No,Cellular,Other,No,A03375
3376,Cassandra  Franklin,Male,25,California,Other,27.Nov.2017,"$112,473.03 ",Married,Unknown,No,No,Cellular,Unknown,No,A03376
3377,Eddie  Green,Female,29,California,Other,27.Nov.2017,"$17,518.97 ",Single,Secondary,Yes,No,Cellular,Unknown,No,A03377
3378,Edwin  Malone,Male,31,California,Blue Collar,27.Nov.2017,"$24,254.60 ",Married,Unknown,No,No,Cellular,Failure,No,A03378
3379,Billie  Chandler,Female,34,California,White Collar,27.Nov.2017,"$91,903.00 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A03379
3380,Ellen  Weaver,Male,20,California,White Collar,27.Nov.2017,"$17,065.07 ",divorced,Unknown,Yes,No,Cellular,Failure,No,A03380
3381,Charlie  Wood,Female,23,California,Other,27.Nov.2017,"$8,109.30 ",Single,Secondary,Yes,No,Cellular,Other,No,A03381
3382,Cassandra  Franklin,Female,41,California,White Collar,27.Nov.2017,"$64,049.39 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A03382
3383,Tiffany  May,Male,47,California,White Collar,27.Nov.2017,"$9,896.58 ",Married,Unknown,Yes,No,Cellular,Failure,No,A03383
3384,Herman  Williams,Male,47,California,Other,27.Nov.2017,"$34,883.43 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A03384
3385,Drew  Rogers,Male,32,California,White Collar,27.Nov.2017,"$38,182.40 ",Single,Secondary,Yes,No,Cellular,Unknown,No,A03385
3386,Andrew  Meyer,Female,54,California,White Collar,27.Nov.2017,"$32,227.73 ",Single,Tertiary,No,No,Cellular,Success,Yes,A03386
3387,Jenny  Garcia,Male,29,California,White Collar,27.Nov.2017,"$21,173.51 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A03387
3388,Pauline  Beck,Female,35,California,White Collar,27.Nov.2017,"$8,361.64 ",Single,Tertiary,Yes,No,Unknown,Unknown,No,A03388
3389,Isabel  Cross,Female,33,California,Blue Collar,27.Nov.2017,"$59,977.69 ",Married,Secondary,Yes,Yes,Cellular,Unknown,No,A03389
3390,Drew  Rogers,Female,35,California,Other,27.Nov.2017,"$81,627.82 ",divorced,Secondary,Yes,No,Unknown,Unknown,No,A03390
3391,Dan  Peterson,Male,42,California,Blue Collar,27.Nov.2017,"$106,580.22 ",Married,Primary,Yes,Yes,Cellular,Unknown,No,A03391
3392,Herman  Williams,Male,33,California,White Collar,27.Nov.2017,"$31,975.33 ",Married,Unknown,Yes,No,Unknown,Unknown,No,A03392
3393,Sonya  Mullins,Male,38,California,White Collar,27.Nov.2017,"$20,669.79 ",Married,Secondary,Yes,No,Telephone,Unknown,No,A03393
3394,Kyle  Carr,Male,25,California,Blue Collar,27.Nov.2017,"$36,366.22 ",Married,Tertiary,Yes,No,Unknown,Unknown,No,A03394
3395,Trevor  Jones,Male,33,California,Other,27.Nov.2017,"$11,516.24 ",Married,Secondary,No,No,Cellular,Other,Yes,A03395
3396,Shari  Silva,Male,44,California,White Collar,27.Nov.2017,"$46,362.01 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A03396
3397,Robert  Munoz,Female,30,California,White Collar,27.Nov.2017,$414.96 ,Married,Secondary,Yes,No,Unknown,Unknown,No,A03397
3398,Patty  Thompson,Male,41,California,White Collar,27.Nov.2017,"$16,572.94 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A03398
3399,Guillermo  Potter,Female,44,California,Other,27.Nov.2017,"$88,657.60 ",Married,Secondary,No,Yes,Cellular,Unknown,No,A03399
3400,Iris  Underwood,Male,52,California,Other,27.Nov.2017,"$72,539.52 ",Married,Tertiary,Yes,No,Unknown,Unknown,No,A03400
3401,Peter  Hodges,Female,47,California,Other,27.Nov.2017,"$145,021.55 ",Married,Tertiary,No,Yes,Cellular,Unknown,No,A03401
3402,Brooke  Horton,Male,47,California,Blue Collar,27.Nov.2017,"$34,246.34 ",Single,Tertiary,Yes,No,Unknown,Unknown,No,A03402
3403,Robert  Munoz,Female,61,California,Blue Collar,27.Nov.2017,"$2,102.28 ",Single,Tertiary,No,No,Unknown,Unknown,No,A03403
3404,Eric  Rose,Male,49,California,Blue Collar,27.Nov.2017,"$15,394.75 ",Married,Tertiary,No,Yes,Cellular,Unknown,No,A03404
3405,Ruben  Nunez,Male,63,California,Blue Collar,27.Nov.2017,"$54,340.61 ",Single,Tertiary,Yes,No,Cellular,Unknown,No,A03405
3406,Isabel  Cross,Male,32,California,Blue Collar,27.Nov.2017,"$32,020.55 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A03406
3407,Iris  Underwood,Male,61,California,Blue Collar,27.Nov.2017,"$30,754.06 ",Single,Secondary,Yes,Yes,Cellular,Unknown,No,A03407
3408,Fernando  Rowe,Male,30,California,White Collar,27.Nov.2017,"$10,520.40 ",divorced,Tertiary,Yes,No,Cellular,Other,No,A03408
3409,Edwin  Malone,Male,18,California,Blue Collar,27.Nov.2017,"$115,941.81 ",Single,Tertiary,Yes,No,Telephone,Failure,No,A03409
3410,Brooke  Horton,Male,31,California,Blue Collar,27.Nov.2017,"$21,827.22 ",Single,Primary,No,No,Unknown,Unknown,No,A03410
3411,Tiffany  May,Male,46,California,Other,27.Nov.2017,"$57,402.70 ",Married,Tertiary,Yes,No,Cellular,Unknown,No,A03411
3412,Rachel  Gomez,Female,39,California,White Collar,27.Nov.2017,"$72,407.79 ",Married,Tertiary,No,No,Cellular,Unknown,No,A03412
3413,Beth  Tucker,Male,44,California,White Collar,27.Nov.2017,"$39,554.37 ",Married,Secondary,Yes,Yes,Cellular,Failure,No,A03413
3414,Christy  Olson,Female,33,California,White Collar,27.Nov.2017,"$106,463.82 ",Single,Tertiary,No,No,Cellular,Unknown,Yes,A03414
3415,Cassandra  Franklin,Female,19,California,Other,27.Nov.2017,"$3,258.49 ",Single,Secondary,No,No,Cellular,Unknown,No,A03415
3416,Lynette  Brewer,Female,35,California,White Collar,28.Nov.2017,"$21,648.01 ",Single,Secondary,Yes,No,Cellular,Unknown,No,A03416
3417,Fernando  Rowe,Male,42,California,White Collar,28.Nov.2017,"$65,105.84 ",Single,Tertiary,No,Yes,Cellular,Unknown,No,A03417
3418,Willie  Vega,Female,37,California,Other,28.Nov.2017,"$39,518.45 ",divorced,Tertiary,Yes,No,Telephone,Unknown,No,A03418
3419,Della  Jensen,Female,32,California,White Collar,28.Nov.2017,"$38,945.12 ",Married,Secondary,Yes,Yes,Unknown,Unknown,No,A03419
3420,Shari  Silva,Female,50,California,White Collar,28.Nov.2017,"$39,222.94 ",Married,Secondary,No,Yes,Cellular,Other,No,A03420
3421,Johanna  Boone,Male,25,California,Other,28.Nov.2017,"$122,119.27 ",Single,Tertiary,No,No,Cellular,Unknown,No,A03421
3422,Rachel  Gomez,Female,25,California,White Collar,28.Nov.2017,"$66,029.54 ",Married,Primary,Yes,No,Cellular,Unknown,No,A03422
3423,Elbert  Klein,Male,32,California,White Collar,28.Nov.2017,"$78,650.67 ",Married,Tertiary,No,No,Unknown,Unknown,Yes,A03423
3424,Ruben  Nunez,Female,50,California,White Collar,28.Nov.2017,"$58,895.12 ",Married,Primary,No,No,Cellular,Unknown,No,A03424
3425,Donna  Reid,Female,33,California,White Collar,28.Nov.2017,$629.78 ,Married,Secondary,No,No,Cellular,Unknown,Yes,A03425
3426,Blake  Bridges,Male,53,California,Other,28.Nov.2017,"$79,632.46 ",Single,Tertiary,No,No,Cellular,Unknown,No,A03426
3427,Colleen  Warren,Male,51,California,Other,28.Nov.2017,"$48,823.54 ",Married,Primary,Yes,No,Cellular,Other,No,A03427
3428,Salvador  Bass,Male,61,California,Blue Collar,28.Nov.2017,"$63,972.27 ",Married,Secondary,No,No,Cellular,Unknown,No,A03428
3429,Robert  Munoz,Female,28,California,White Collar,28.Nov.2017,"$5,754.13 ",Married,Tertiary,No,No,Cellular,Unknown,No,A03429
3430,Ruben  Nunez,Female,29,California,Blue Collar,28.Nov.2017,"$34,401.15 ",Married,Primary,Yes,No,Cellular,Failure,No,A03430
3431,Woodrow  Colon,Female,24,California,Blue Collar,28.Nov.2017,"$28,145.82 ",Single,Tertiary,Yes,No,Cellular,Unknown,No,A03431
3432,Salvador  Bass,Female,40,California,White Collar,28.Nov.2017,"$62,794.24 ",Single,Secondary,No,No,Cellular,Unknown,Yes,A03432
3433,Lynette  Brewer,Female,35,California,White Collar,28.Nov.2017,"$138,489.04 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A03433
3434,Lee  Mack,Female,33,California,White Collar,29.Nov.2017,"$18,442.73 ",Married,Secondary,No,No,Cellular,Other,No,A03434
3435,Iris  Underwood,Male,31,California,White Collar,29.Nov.2017,"$26,046.58 ",Single,Tertiary,Yes,No,Cellular,Failure,No,A03435
3436,Jenny  Garcia,Female,36,California,Other,29.Nov.2017,"$46,830.42 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A03436
3437,Colleen  Warren,Female,24,California,Other,29.Nov.2017,"$80,922.09 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A03437
3438,Lance  Yates,Female,32,California,White Collar,29.Nov.2017,"$107,560.46 ",Single,Secondary,Yes,No,Cellular,Unknown,No,A03438
3439,Della  Jensen,Male,54,California,Other,29.Nov.2017,"$107,365.39 ",Married,Unknown,No,No,Unknown,Unknown,No,A03439
3440,Bernadette  Page,Male,61,California,Blue Collar,29.Nov.2017,"$35,087.54 ",Married,Secondary,No,No,Cellular,Other,No,A03440
3441,Sonya  Mullins,Male,42,California,Blue Collar,29.Nov.2017,"$44,238.70 ",Married,Secondary,Yes,Yes,Cellular,Unknown,No,A03441
3442,Cecilia  Manning,Male,34,California,Other,29.Nov.2017,"$64,955.09 ",Married,Secondary,Yes,Yes,Cellular,Unknown,No,A03442
3443,Lee  Mack,Female,21,California,Blue Collar,29.Nov.2017,"$77,036.75 ",Married,Primary,No,No,Unknown,Unknown,No,A03443
3444,Paulette  Spencer,Male,25,California,White Collar,30.Nov.2017,"$115,855.81 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A03444
3445,Austin  Reynolds,Female,36,California,White Collar,30.Nov.2017,"$75,382.63 ",divorced,Secondary,Yes,No,Unknown,Unknown,No,A03445
3446,Elvira  Bowman,Female,18,California,White Collar,30.Nov.2017,"$139,705.75 ",Married,Secondary,No,No,Unknown,Unknown,No,A03446
3447,Don  Gonzales,Female,34,California,White Collar,30.Nov.2017,"$8,762.49 ",Married,Secondary,No,No,Cellular,Failure,No,A03447
3448,Ernest  Davis,Male,31,California,White Collar,30.Nov.2017,"$7,727.76 ",Married,Tertiary,No,No,Unknown,Unknown,No,A03448
3449,Salvador  Bass,Female,39,California,White Collar,30.Nov.2017,"$60,527.88 ",divorced,Secondary,No,No,Cellular,Unknown,No,A03449
3450,Sandra  Floyd,Male,35,California,White Collar,30.Nov.2017,"$271,164.18 ",Single,Secondary,No,No,Cellular,Unknown,No,A03450
3451,Edwin  Malone,Male,36,California,White Collar,30.Nov.2017,"$45,171.19 ",Married,Primary,Yes,No,Unknown,Unknown,No,A03451
3452,Salvador  Bass,Male,40,California,Blue Collar,30.Nov.2017,"$46,199.87 ",Single,Primary,No,No,Unknown,Unknown,No,A03452
3453,Fernando  Rowe,Female,36,California,Other,30.Nov.2017,"$105,497.55 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A03453
3454,Ben  Perez,Female,32,California,White Collar,30.Nov.2017,"$146,334.06 ",Single,Secondary,Yes,No,Unknown,Unknown,No,A03454
3455,Rachel  Gomez,Female,39,California,White Collar,30.Nov.2017,"$167,163.24 ",divorced,Secondary,Yes,No,Unknown,Unknown,No,A03455
3456,Ben  Perez,Male,38,California,Blue Collar,30.Nov.2017,"$29,963.88 ",divorced,Secondary,No,Yes,Unknown,Unknown,No,A03456
3457,Allan  Ramos,Female,24,California,White Collar,30.Nov.2017,"$146,037.85 ",Married,Secondary,No,No,Cellular,Unknown,No,A03457
3458,Shari  Silva,Female,45,California,White Collar,30.Nov.2017,"$62,550.37 ",Single,Tertiary,Yes,No,Unknown,Unknown,No,A03458
3459,Isabel  Cross,Female,55,California,White Collar,30.Nov.2017,"$101,307.39 ",Married,Secondary,No,No,Cellular,Unknown,Yes,A03459
3460,Donna  Reid,Male,51,California,Other,30.Nov.2017,"$6,824.28 ",Single,Primary,Yes,No,Cellular,Unknown,No,A03460
3461,Allan  Ramos,Female,56,California,Other,30.Nov.2017,"$6,134.39 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A03461
3462,Marian  Hill,Male,44,California,White Collar,30.Nov.2017,"$58,165.43 ",Single,Secondary,No,No,Cellular,Unknown,No,A03462
3463,Salvador  Bass,Male,49,California,Other,30.Nov.2017,"$106,427.34 ",Married,Secondary,Yes,No,Telephone,Failure,No,A03463
3464,Cindy  Becker,Female,58,California,Other,30.Nov.2017,"$115,677.13 ",Married,Secondary,No,No,Cellular,Other,No,A03464
3465,Tiffany  May,Female,42,California,White Collar,30.Nov.2017,"$25,654.78 ",Single,Secondary,Yes,Yes,Cellular,Unknown,No,A03465
3466,Blake  Bridges,Female,44,California,Other,30.Nov.2017,"$66,792.57 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A03466
3467,Mable  Lindsey,Female,31,California,White Collar,30.Nov.2017,"$9,032.13 ",divorced,Secondary,Yes,No,Cellular,Unknown,No,A03467
3468,Salvador  Bass,Male,41,California,Blue Collar,30.Nov.2017,$114.13 ,divorced,Tertiary,Yes,No,Unknown,Unknown,No,A03468
3469,Brooke  Horton,Female,37,California,White Collar,30.Nov.2017,"$37,160.39 ",divorced,Secondary,No,Yes,Unknown,Unknown,No,A03469
3470,Peter  Hodges,Female,41,California,White Collar,30.Nov.2017,"$17,360.43 ",Married,Primary,Yes,No,Cellular,Unknown,No,A03470
3471,Andrew  Meyer,Female,20,California,White Collar,30.Nov.2017,"$102,340.63 ",Single,Secondary,Yes,Yes,Unknown,Unknown,No,A03471
3472,Brooke  Horton,Female,34,California,Blue Collar,30.Nov.2017,"$22,779.82 ",Married,Primary,Yes,No,Cellular,Failure,No,A03472
3473,Donna  Reid,Female,42,California,White Collar,01.Dec.2017,"$67,575.84 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A03473
3474,Eddie  Green,Male,45,California,White Collar,01.Dec.2017,"$59,999.42 ",Married,Tertiary,Yes,Yes,Telephone,Unknown,No,A03474
3475,Trevor  Jones,Female,33,California,White Collar,01.Dec.2017,"$18,725.67 ",Married,Secondary,No,No,Unknown,Unknown,No,A03475
3476,Nellie  Joseph,Female,42,California,Other,01.Dec.2017,"$13,451.12 ",Single,Secondary,No,No,Cellular,Unknown,No,A03476
3477,Lynette  Brewer,Female,46,California,Other,01.Dec.2017,"$41,619.73 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A03477
3478,Allan  Ramos,Male,43,California,Blue Collar,01.Dec.2017,"$80,206.36 ",Married,Unknown,Yes,No,Cellular,Unknown,No,A03478
3479,Herman  Williams,Female,24,California,White Collar,01.Dec.2017,"$26,341.09 ",Married,Primary,Yes,No,Unknown,Unknown,No,A03479
3480,Ivan  Adkins,Male,44,California,White Collar,01.Dec.2017,"$154,333.40 ",Single,Tertiary,Yes,No,Unknown,Unknown,No,A03480
3481,Guillermo  Potter,Female,28,California,White Collar,02.Dec.2017,"$155,267.61 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A03481
3482,Bernadette  Page,Female,34,California,White Collar,02.Dec.2017,"$89,657.88 ",Married,Secondary,Yes,No,Cellular,Failure,No,A03482
3483,Ernest  Davis,Female,42,California,White Collar,02.Dec.2017,"$36,567.18 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A03483
3484,Trevor  Jones,Female,33,California,White Collar,02.Dec.2017,"$30,621.21 ",Married,Tertiary,No,No,Telephone,Other,No,A03484
3485,Charlie  Wood,Male,21,California,White Collar,02.Dec.2017,"$52,323.85 ",Married,Secondary,Yes,Yes,Cellular,Failure,No,A03485
3486,Isabel  Cross,Female,40,California,White Collar,02.Dec.2017,"$71,788.09 ",Single,Tertiary,Yes,Yes,Cellular,Unknown,No,A03486
3487,Lee  Mack,Female,44,California,Other,02.Dec.2017,"$16,598.46 ",Married,Primary,No,No,Telephone,Unknown,No,A03487
3488,Ruben  Nunez,Female,44,California,Other,02.Dec.2017,"$106,436.58 ",Married,Unknown,Yes,No,Telephone,Other,No,A03488
3489,Shari  Silva,Male,33,California,White Collar,02.Dec.2017,"$11,331.54 ",Married,Tertiary,No,No,Cellular,Unknown,No,A03489
3490,Colleen  Warren,Male,29,California,Blue Collar,02.Dec.2017,"$62,533.55 ",Married,Secondary,Yes,Yes,Unknown,Unknown,No,A03490
3491,Willie  Vega,Male,37,California,Blue Collar,02.Dec.2017,"$34,378.28 ",Single,Tertiary,No,No,Cellular,Unknown,No,A03491
3492,Rachel  Gomez,Male,57,California,Other,02.Dec.2017,"$130,370.15 ",Married,Tertiary,No,No,Telephone,Unknown,Yes,A03492
3493,Eddie  Green,Female,53,California,White Collar,02.Dec.2017,"$12,406.43 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A03493
3494,Bethany  Pena,Male,48,California,Blue Collar,02.Dec.2017,"$8,511.64 ",Single,Tertiary,Yes,Yes,Cellular,Failure,No,A03494
3495,Sonya  Mullins,Male,54,California,Other,02.Dec.2017,"$51,735.84 ",Married,Primary,No,No,Cellular,Unknown,No,A03495
3496,Billie  Chandler,Male,43,California,Blue Collar,02.Dec.2017,"$45,097.19 ",Married,Primary,No,No,Telephone,Unknown,No,A03496
3497,Elaine  Ellis,Female,30,California,Blue Collar,02.Dec.2017,$142.19 ,Single,Tertiary,No,Yes,Cellular,Unknown,No,A03497
3498,Christy  Olson,Female,36,California,White Collar,03.Dec.2017,$931.46 ,Married,Secondary,Yes,No,Unknown,Unknown,No,A03498
3499,Paulette  Spencer,Female,34,California,Other,03.Dec.2017,"$58,268.27 ",divorced,Secondary,No,No,Cellular,Success,Yes,A03499
3500,Charlie  Wood,Male,29,California,White Collar,03.Dec.2017,"$202,305.37 ",Single,Tertiary,Yes,No,Cellular,Unknown,No,A03500
3501,Ruben  Nunez,Male,34,California,Other,03.Dec.2017,"$199,447.03 ",Married,Secondary,No,No,Cellular,Unknown,No,A03501
3502,Christina  Fuller,Female,49,California,White Collar,03.Dec.2017,"$108,376.94 ",Married,Tertiary,No,No,Cellular,Unknown,No,A03502
3503,Sonya  Mullins,Female,48,California,White Collar,03.Dec.2017,"$52,849.79 ",divorced,Tertiary,Yes,No,Cellular,Other,Yes,A03503
3504,Woodrow  Colon,Female,29,California,White Collar,03.Dec.2017,"$79,975.64 ",Single,Secondary,No,Yes,Cellular,Unknown,No,A03504
3505,Nellie  Joseph,Male,31,California,White Collar,03.Dec.2017,"$1,371.58 ",Married,Tertiary,No,No,Cellular,Unknown,No,A03505
3506,Lorraine  Gibson,Female,41,California,White Collar,03.Dec.2017,"$181,479.04 ",Married,Tertiary,Yes,No,Unknown,Unknown,No,A03506
3507,Sylvester  Morales,Male,29,California,White Collar,03.Dec.2017,"$75,548.96 ",Married,Tertiary,No,Yes,Cellular,Unknown,No,A03507
3508,Andrew  Meyer,Female,42,California,Blue Collar,03.Dec.2017,"$50,771.55 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A03508
3509,Charlie  Wood,Female,40,California,White Collar,03.Dec.2017,"$27,967.43 ",Married,Secondary,No,No,Unknown,Unknown,No,A03509
3510,Herman  Williams,Male,18,California,Other,03.Dec.2017,"$27,210.33 ",divorced,Secondary,Yes,Yes,Cellular,Unknown,No,A03510
3511,Elbert  Klein,Female,40,California,White Collar,03.Dec.2017,"$70,560.66 ",Married,Secondary,No,No,Cellular,Unknown,Yes,A03511
3512,Shari  Silva,Male,33,California,Blue Collar,03.Dec.2017,"$73,076.16 ",Single,Tertiary,No,No,Cellular,Unknown,No,A03512
3513,Mable  Lindsey,Female,32,California,White Collar,03.Dec.2017,"$47,961.28 ",Single,Tertiary,No,No,Cellular,Unknown,No,A03513
